Company, Data_Date, Country, ServSize_ml, Item, Calories, Fat_g, SatFat_g, Carbs_g, Fibre_g, Sugars_Total_g
Orange Julius,2020,Canada,0,Berry Pomegranate Twilight - Medium,210,0,0,51,1,49 
Orange Julius,2020,Canada,0,Berry Pomegranate Twilight - Small,160,0,0,39,1,37
Orange Julius,2020,Canada,0,Berry Pomegranate Twilight - XLarge,360,0,0,0,2,85	
Orange Julius,2020,Canada,0,Strawberry Delight - Small,170,0,0,43,2,39	
Orange Julius,2020,Canada,0,Strawberry Delight - Medium,220,0,0,55,2,50	
Orange Julius,2020,Canada,0,Strawberry Delight - Large,270,0,0,67,3,60
Orange Julius,2020,Canada,0,Strawberry Delight - XLarge,390,0,0,98,4,89	
Orange Julius,2020,Canada,0,Tropical Sunlight - Large,270,0,0,66,1,62
Orange Julius,2020,Canada,0,Tropical Sunlight - Small,180,0,0,44,1,41
Orange Julius,2020,Canada,0,Tropical Sunlight - Medium,220,0,0,54,1,51 
Orange Julius,2020,Canada,0,Tropical Sunlight - XLarge,390,0,0,97,1,92	
Orange Julius,2020,Canada,0,Tripleberry Julius - Small,340,4.5,4.5,74,1,68
Orange Julius,2020,Canada,0,Mango Pineapple Julius - Large,470,0.3,70,117,1,114	
Orange Julius,2020,Canada,0,Mango Pineapple Julius - Medium,320,0.2,0,78,1,75
Orange Julius,2020,Canada,0,Mango Pineapple Julius - Simple Syrup - Large,690,0.1,0,180,1,176
Orange Julius,2020,Canada,0,Mango Pineapple Julius - Simple Syrup - Medium,450,0.1,0,119,1,116
Orange Julius,2020,Canada,0,Mango Pineapple Julius - Simple Syrup - Small,340,0,0,91,1,88
Orange Julius,2020,Canada,0,Mango Pineapple Julius - Small,240,0.1,0,59,0,57
Orange Julius,2020,Canada,0,Orange Julius - Large,400,0.5,0.1,98,1,90
Orange Julius,2020,Canada,0,Orange Julius - Medium,260,0.5,0,63,1,57
Orange Julius,2020,Canada,0,Orange Julius - Simple Syrup - Large,410,0.4,0.1,108,1,101
Orange Julius,2020,Canada,0,Orange Julius - Simple Syrup - Medium,270,0.2,0,71,0,67
Orange Julius,2020,Canada,0,Orange Julius - Simple Syrup - Small,210,0.2,0,54,0,51
Orange Julius,2020,Canada,0,Orange Julius - Small,200,0.3,0,49,0,45
Orange Julius,2020,Canada,0,Pina Colada Julius - Large,820,9,9,182,4,169
Orange Julius,2020,Canada,0,Pina Colada Julius - Medium,540,7,6,117,3,107
Orange Julius,2020,Canada,0,Pina Colada Julius - Simple Syrup - Large,790,12,11,175,4,160
Orange Julius,2020,Canada,0,Pina Colada Julius - Simple Syrup - Medium,520,8,7,115,3,105
Orange Julius,2020,Canada,0,Pina Colada Julius - Simple Syrup - Small,400,6,6,88,2,80
Orange Julius,2020,Canada,0,Pina Colada Julius - Small,390,4.5,4.5,87,2,80
Orange Julius,2020,Canada,0,Strawberry Banana Julius - Simple Syrup - Large,810,12,11,181,4,161
Orange Julius,2020,Canada,0,Strawberry Banana Julius - Large,670,9,9,145,3,128
Orange Julius,2020,Canada,0,Strawberry Banana Julius - Medium,460,7,7,98,2,86
Orange Julius,2020,Canada,0,Strawberry Banana Julius - Simple Syrup - Medium,530,8,7,119,3,106
Orange Julius,2020,Canada,0,Strawberry Banana Julius - Simple Syrup - Small,410,6,6,91,2,81
Orange Julius,2020,Canada,0,Strawberry Banana Julius - Small,330,4.5,4.5,71,2,63
Orange Julius,2020,Canada,0,Strawberry Julius - Large,450,0.3,0,113,1,110
Orange Julius,2020,Canada,0,Strawberry Julius - Medium,300,0.2,0,75,1,72
Orange Julius,2020,Canada,0,Strawberry Julius - Simple Syrup - Large,600,0.1,0,160,2,156
Orange Julius,2020,Canada,0,Strawberry Julius - Simple Syrup - Medium,400,0.1,0,105,1,102
Orange Julius,2020,Canada,0,Strawberry Julius - Simple Syrup - Small,300,0.1,0,80,1,78
Orange Julius,2020,Canada,0,Strawberry Julius - Small,230,0.2,0,57,1,55
Orange Julius,2020,Canada,0,Tripleberry Julius - Large,680,9,9,147,2,135
Orange Julius,2020,Canada,0,Tripleberry Julius - Medium,470,7,6,101,2,92
Orange Julius,2020,Canada,0,Tripleberry Julius - Small,340,4.5,4.5,74,1,68
Orange Julius,2020,Canada,0,Tripleberry Julius - Simple Syrup - Large,910,12,11,207,3,192
Orange Julius,2020,Canada,0,Tripleberry Julius - Simple Syrup - Medium,600,8,7,136,2,126
Orange Julius,2020,Canada,0,Tripleberry Julius - Simple Syrup - Small,460,6,6,104,2,96
7-Up,2021,USA,591,Bottle,260,0,0,0,0,71	
Brisk Lemon Iced Tea,2021,USA,591,Bottle,210,0,0,54,0,54
Brisk Lemonade,2021,USA, 591,Bottle,240,0,0,61,0,61
Diet Pepsi,2021,USA,591,Bottle,0,0,0,0,0,0
Dr. Pepper,2021,USA,591,Bottle,240,0,0,64,0,64 
Mountain Dew,2021,USA, 591,Bottle,280,0,0,75,0,77	 
Mug Root Beer,2021,USA, 591,Bottle,270,0,0,75,0,72	
Pepsi,2021,USA,591,Bottle,260,0,0,69,0,69	 
JugoJuice,Nov 2021,USA,70.7,Mocha Protein - Smoothie,402,0,0.6,62.6,6.8,42.7
JugoJuice,Nov 2021,USA,70.7,Gold Digger - Smoothie,257,0,0.4,54.8,4.5,48.9
JugoJuice,Nov 2021,USA,70.7,Clean Kick - Smoothie,264,0,0.3,62.8,4.7,43.4
JugoJuice,Nov 2021,USA,70.7,Jugo Cold Brew - Smoothie,362,0,9.7,58.7,6.5,43.6
JugoJuice,Nov 2021,USA,70.7,Matcha Peachu - Smoothie,263,0,0,61.3,6.4,54.2
JugoJuice,Nov 2021,USA,70.7,Jugo Classico - Smoothie,157,0,0.1,39.1,3,29
JugoJuice,Nov 2021,USA,70.7,Mango Magic - Smoothie,303,0,0.1,73,3.2,68
JugoJuice,Nov 2021,USA,29.6,Mango Magic - Smoothie (Snack Size),175,0,0.1,42.2,2.2,38
JugoJuice,Nov 2021,USA,70.7,Blushing Mango - Smoothie,307,0,0,74.2,4.4,69
JugoJuice,Nov 2021,USA,29.6,Blushing Mango - Smoothie (Snack Size),183,0,0.1,44.1,2.7,40
JugoJuice,Nov 2021,USA,70.7,Berry Banana - Smoothie,269,0,0.1,62.8,4.7,51
JugoJuice,Nov 2021,USA,70.7,Raspberry Rush - Smoothie,286,0,1.3,62.7,6.1,52
JugoJuice,Nov 2021,USA,70.7,Dragon Force - Smoothie,219,0,0.3,51.9,3.7,39.6
JugoJuice,Nov 2021,USA,70.7,Peanut Butter Protein - Smoothie,440,0,2.1,50.7,6.3,22
JugoJuice,Nov 2021,USA,70.7,Big Blueberry Protein - Smoothie,322,0,1.1,45.6,3.1,39.6
JugoJuice,Nov 2021,USA,70.7,Very Berry Acai Protein - Smoothie,303,0,1.3,39,2.2,35
JugoJuice,Nov 2021,USA,70.7,Tropical Green Protein - Smoothie,366,0,0.6,62.5,4.4,24.6
JugoJuice,Nov 2021,USA,70.7,Mighty Kale - Smoothie,292,0,0.1,68.4,4.7,59
JugoJuice,Nov 2021,USA,70.7,Green Glow - Smoothie,367,0,1.2,75.8,6.7,57
JugoJuice,Nov 2021,USA,70.7,Summer Strawberry - Smoothie,237,0,0,57.5,4,51
JugoJuice,Nov 2021,USA,29.6,Summer Strawberry - Smoothie (Snack Size),140,0,0.2,34.1,2.5,29
JugoJuice,Nov 2021,USA,70.7,Coco Beach - Smoothie,314,0,4.8,66.4,2.7,54
JugoJuice,Nov 2021,USA,70.7,Coco Beach - Smoothie (Snack Size),179,0,2.4,39,1.8,30
JugoJuice,Nov 2021,USA,70.7,Kaleabunga - Smoothie,305,0,0.1,71.5,5,26
JugoJuice,Nov 2021,USA,70.7,Abundant Acai - Smoothie,315,0,0.6,72.5,3.5,65
JugoJuice,Nov 2021,USA,70.7,Watermelon Wiggle - Smoothie,225,0,0,55.4,1.1,13
JugoJuice,Nov 2021,USA,29.6,Watermelon Wiggle - Smoothie (Snack Size),135,0,0,33,0.9,9.5
JugoJuice,Nov 2021,USA,70.7,Kale Aid - Juice,160,0,0,38.5,1.6,32
JugoJuice,Nov 2021,USA,70.7,Orange - Juice,195,0,0.1,45.1,0.9,36
JugoJuice,Nov 2021,USA,70.7,Apple - Juice,210,0,0,52.5,1.8,45
JugoJuice,Nov 2021,USA,70.7,Carrot - Juice,123,0,0,26.3,1.8,22
JugoJuice,Nov 2021,USA,70.7,Max Veg - Juice,83,0,0,17.6,2.5,13
BoosterJuice, Nov 2020, USA,0,Bananas-a-whey,360,3,1.5,56,3,46
BoosterJuice, Nov 2020, USA,0,Banango Burst,330,2,0.5,56,6,39
